1,0.0060013,1204.92999999999,0,False,Started LocalSearch
2,0.0280063,1203.1272210358,0,True,Insert
3,0.0430097,1201.7019699191,0,True,Insert
4,0.0580142,1201.39812335026,0,True,Insert
5,0.0780176,1200.9066767382,0,True,Insert
6,0.1090243,1200.10023086485,0,True,Insert
7,0.1260284,1198.7918612987,0,True,Insert
8,0.1410324,1197.7818612987,2890,True,Insert
9,0.1630371,1195.46303328709,2890,True,Insert
10,0.1780417,1194.42600336557,2890,True,Insert
11,0.1960445,1193.8996477877,2890,True,Insert
12,0.2180494,1192.32674640525,2890,True,Insert
13,0.2330537,1191.56778305981,2890,True,Insert
14,0.2490568,1189.54778305981,4790,True,Insert
15,0.2750632,1188.31345624825,4790,True,Insert
16,0.2930667,1187.61714728823,4790,True,Insert
17,0.3090707,1185.90688644762,4790,True,Insert
18,0.3300743,1184.04353054741,4790,True,Insert
19,0.3450782,1183.38905443492,4790,True,Insert
20,0.3620825,1182.30086365822,4790,True,Insert
21,0.3800857,1180.238182887,4790,True,Insert
22,0.39809,1179.60958206396,4790,True,Insert
23,0.411093,1178.29282203212,7908.5,True,Insert
24,0.4240967,1177.01342657477,7908.5,True,Insert
25,0.4461008,1176.2986919981,7908.5,True,Insert
26,0.4621046,1175.22246438665,7908.5,True,Insert
27,0.4861102,1174.05375905237,7908.5,True,Insert
28,0.5001137,1173.6485736919,7908.5,True,Insert
29,0.5161166,1173.03462126981,7908.5,True,Insert
30,0.5401229,1172.38180758339,7908.5,True,Insert
31,0.5531253,1171.30535967262,198503.5,True,Insert
32,0.5711288,1170.19637708545,198503.5,True,Insert
33,0.581132,1168.57456373071,198503.5,True,Insert
34,0.5961359,1167.28856782114,198503.5,True,Insert
35,0.6081383,1166.19634143665,198503.5,True,Insert
36,0.628142,1165.04831445725,244340.5,True,Insert
37,0.6451464,1163.53831445725,256148.5,True,Insert
38,0.6631502,1162.3149885873,262349.3,True,Insert
39,0.6731536,1161.65816954754,262349.3,True,Insert
40,0.6911576,1160.60044474352,279011.3,True,Insert
41,0.7081614,1159.98344360739,312121.3,True,Insert
42,0.7251651,1159.20738309688,324796.5,True,Insert
43,0.7431691,1158.60721871795,324796.5,True,Insert
44,0.7581719,1157.3734583803,324796.5,True,Insert
45,0.7691751,1156.0390833803,324796.5,True,Insert
46,0.7891808,1153.99361044081,414655.5,True,Insert
47,0.8081833,1152.72558013726,414655.5,True,Insert
48,0.8241876,1152.49196565216,414655.5,True,Insert
49,0.8391906,1150.87294881961,424535.5,True,Insert
50,0.8581955,1149.72546802501,424535.5,True,Insert
51,0.8681975,1149.19432502923,424535.5,True,Insert
52,0.8832026,1148.14510285872,424535.5,True,Insert
53,0.8992045,1147.02492624933,424535.5,True,Insert
